dataset,source_record_id,ispb,cnpj,institution_name,short_name,institution_type,spi_participation_type,pix_participation_type,pix_participation_mode,is_authorized_by_bcb,catalog_snapshot_date,source_registry_id,source_file_url,source_publication_date,schema_version,initiation_of_payment,facilitator_of_withdrawal_and_change,raw_source_json
pix_active_participants,pix_active_participants:582,81192106,81192106000136,COOP SICREDI NOSSA TERRA PR/SP,COOP SICREDI NOSSA TERRA PR/SP,Cooperativa de Crédito,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""582"",""nome_reduzido"":""COOP SICREDI NOSSA TERRA PR/SP"",""ispb"":""81192106"",""cnpj"":""81.192.106/0001-36"",""tipo_instituicao"":""Cooperativa de Crédito"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:583,07206072,07206072000139,COOP SICREDI NOVOS HORIZONTES PR/SP/RJ,COOP SICREDI NOVOS HORIZONTES PR/SP/RJ,Cooperativa de Crédito,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""583"",""nome_reduzido"":""COOP SICREDI NOVOS HORIZONTES PR/SP/RJ"",""ispb"":""07206072"",""cnpj"":""07.206.072/0001-39"",""tipo_instituicao"":""Cooperativa de Crédito"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:584,92796564,92796564000109,COOP SICREDI ORIGENS RS,COOP SICREDI ORIGENS RS,Cooperativa de Crédito,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""584"",""nome_reduzido"":""COOP SICREDI ORIGENS RS"",""ispb"":""92796564"",""cnpj"":""92.796.564/0001-09"",""tipo_instituicao"":""Cooperativa de Crédito"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:585,87853206,87853206000142,COOP SICREDI OURO BRANCO RS/MG,COOP SICREDI OURO BRANCO RS/MG,Cooperativa de Crédito,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""585"",""nome_reduzido"":""COOP SICREDI OURO BRANCO RS/MG"",""ispb"":""87853206"",""cnpj"":""87.853.206/0001-42"",""tipo_instituicao"":""Cooperativa de Crédito"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:586,26529420,26529420000153,COOP SICREDI OURO VERDE MT/PA,COOP SICREDI OURO VERDE MT/PA,Cooperativa de Crédito,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""586"",""nome_reduzido"":""COOP SICREDI OURO VERDE MT/PA"",""ispb"":""26529420"",""cnpj"":""26.529.420/0001-53"",""tipo_instituicao"":""Cooperativa de Crédito"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:587,79086997,79086997000102,COOP SICREDI PARANAPANEMA SERRANA PR/SP/RJ,COOP SICREDI PARANAPANEMA SERRANA PR/SP/RJ,Cooperativa de Crédito,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""587"",""nome_reduzido"":""COOP SICREDI PARANAPANEMA SERRANA PR/SP/RJ"",""ispb"":""79086997"",""cnpj"":""79.086.997/0001-02"",""tipo_instituicao"":""Cooperativa de Crédito"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:588,91586982,91586982000109,COOP SICREDI PIONEIRA RS,COOP SICREDI PIONEIRA RS,Cooperativa de Crédito,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""588"",""nome_reduzido"":""COOP SICREDI PIONEIRA RS"",""ispb"":""91586982"",""cnpj"":""91.586.982/0001-09"",""tipo_instituicao"":""Cooperativa de Crédito"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:589,10736214,10736214000184,COOP SICREDI PLAN CENTRAL,COOP SICREDI PLAN CENTRAL,Cooperativa de Crédito,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""589"",""nome_reduzido"":""COOP SICREDI PLAN CENTRAL"",""ispb"":""10736214"",""cnpj"":""10.736.214/0001-84"",""tipo_instituicao"":""Cooperativa de Crédito"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:590,77984870,77984870000177,COOP SICREDI PLANALT DAS ÁGUAS,COOP SICREDI PLANALT DAS ÁGUAS,Cooperativa de Crédito,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""590"",""nome_reduzido"":""COOP SICREDI PLANALT DAS ÁGUAS"",""ispb"":""77984870"",""cnpj"":""77.984.870/0001-77"",""tipo_instituicao"":""Cooperativa de Crédito"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:591,88038260,88038260000105,COOP SICREDI PLANALTO RS/MG,COOP SICREDI PLANALTO RS/MG,Cooperativa de Crédito,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""591"",""nome_reduzido"":""COOP SICREDI PLANALTO RS/MG"",""ispb"":""88038260"",""cnpj"":""88.038.260/0001-05"",""tipo_instituicao"":""Cooperativa de Crédito"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:592,76059997,76059997000117,COOP SICREDI PROGRESSO PR/SP,COOP SICREDI PROGRESSO PR/SP,Cooperativa de Crédito,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""592"",""nome_reduzido"":""COOP SICREDI PROGRESSO PR/SP"",""ispb"":""76059997"",""cnpj"":""76.059.997/0001-17"",""tipo_instituicao"":""Cooperativa de Crédito"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:593,88099247,88099247000158,COOP SICREDI RAIZES RS/SC/MG,COOP SICREDI RAIZES RS/SC/MG,Cooperativa de Crédito,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""593"",""nome_reduzido"":""COOP SICREDI RAIZES RS/SC/MG"",""ispb"":""88099247"",""cnpj"":""88.099.247/0001-58"",""tipo_instituicao"":""Cooperativa de Crédito"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:594,95594941,95594941000107,COOP SICREDI REG CENTRO RS/MG,COOP SICREDI REG CENTRO RS/MG,Cooperativa de Crédito,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""594"",""nome_reduzido"":""COOP SICREDI REG CENTRO RS/MG"",""ispb"":""95594941"",""cnpj"":""95.594.941/0001-07"",""tipo_instituicao"":""Cooperativa de Crédito"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:595,89468565,89468565000101,COOP SICREDI REG PROD RS/SC/MG,COOP SICREDI REG PROD RS/SC/MG,Cooperativa de Crédito,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""595"",""nome_reduzido"":""COOP SICREDI REG PROD RS/SC/MG"",""ispb"":""89468565"",""cnpj"":""89.468.565/0001-01"",""tipo_instituicao"":""Cooperativa de Crédito"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:596,89126130,89126130000189,COOP SICREDI REGIÃO DOS VALES,COOP SICREDI REGIÃO DOS VALES,Cooperativa de Crédito,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""596"",""nome_reduzido"":""COOP SICREDI REGIÃO DOS VALES"",""ispb"":""89126130"",""cnpj"":""89.126.130/0001-89"",""tipo_instituicao"":""Cooperativa de Crédito"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:597,70038237,70038237000147,COOP SICREDI RIO GRANDE DO NORTE,COOP SICREDI RIO GRANDE DO NORTE,Cooperativa de Crédito,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""597"",""nome_reduzido"":""COOP SICREDI RIO GRANDE DO NORTE"",""ispb"":""70038237"",""cnpj"":""70.038.237/0001-47"",""tipo_instituicao"":""Cooperativa de Crédito"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:598,81206039,81206039000161,COOP SICREDI RIO PARANÁ,COOP SICREDI RIO PARANÁ,Cooperativa de Crédito,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""598"",""nome_reduzido"":""COOP SICREDI RIO PARANÁ"",""ispb"":""81206039"",""cnpj"":""81.206.039/0001-61"",""tipo_instituicao"":""Cooperativa de Crédito"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:599,72128440,72128440000130,COOP SICREDI RIO RJ,COOP SICREDI RIO RJ,Cooperativa de Crédito,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""599"",""nome_reduzido"":""COOP SICREDI RIO RJ"",""ispb"":""72128440"",""cnpj"":""72.128.440/0001-30"",""tipo_instituicao"":""Cooperativa de Crédito"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:600,87510475,87510475000106,COOP SICREDI ROTA DAS TERRAS,COOP SICREDI ROTA DAS TERRAS,Cooperativa de Crédito,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""600"",""nome_reduzido"":""COOP SICREDI ROTA DAS TERRAS"",""ispb"":""87510475"",""cnpj"":""87.510.475/0001-06"",""tipo_instituicao"":""Cooperativa de Crédito"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:601,87900411,87900411000111,COOP SICREDI SEMENTES DO SUL,COOP SICREDI SEMENTES DO SUL,Cooperativa de Crédito,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""601"",""nome_reduzido"":""COOP SICREDI SEMENTES DO SUL"",""ispb"":""87900411"",""cnpj"":""87.900.411/0001-11"",""tipo_instituicao"":""Cooperativa de Crédito"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:602,02923389,02923389000172,COOP SICREDI SERIGY SE/BA,COOP SICREDI SERIGY SE/BA,Cooperativa de Crédito,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""602"",""nome_reduzido"":""COOP SICREDI SERIGY SE/BA"",""ispb"":""02923389"",""cnpj"":""02.923.389/0001-72"",""tipo_instituicao"":""Cooperativa de Crédito"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:603,90608712,90608712000180,COOP SICREDI SERRANA RS,COOP SICREDI SERRANA RS,Cooperativa de Crédito,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""603"",""nome_reduzido"":""COOP SICREDI SERRANA RS"",""ispb"":""90608712"",""cnpj"":""90.608.712/0001-80"",""tipo_instituicao"":""Cooperativa de Crédito"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
