dataset,catalog_entity_id,source_dataset,source_record_id,source_snapshot_date,match_method,match_basis,linked_ispb,linked_cnpj,linked_name,source_registry_id,source_file_url,source_publication_date,catalog_snapshot_date,schema_version
catalog_crosswalk,ispb:03042597,pix_active_participants,pix_active_participants:540,2026-04-13,exact_ispb,ispb=03042597,03042597,03042597000125,COOP SICREDI CAMPO GRANDE MS/GO,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:81466286,pix_active_participants,pix_active_participants:541,2026-04-13,exact_ispb,ispb=81466286,81466286,81466286000105,COOP SICREDI CAMPOS GERAIS E GRANDE CURITIBA PR/SP,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:26555235,pix_active_participants,pix_active_participants:542,2026-04-13,exact_ispb,ispb=26555235,26555235,26555235000133,COOP SICREDI CELEIRO DO MT,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:03566655,pix_active_participants,pix_active_participants:543,2026-04-13,exact_ispb,ispb=03566655,03566655,03566655000110,COOP SICREDI CELEIRO OESTE,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:04463602,pix_active_participants,pix_active_participants:544,2026-04-13,exact_ispb,ispb=04463602,04463602,04463602000136,COOP SICREDI CEN OEST PAULISTA,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:78907607,pix_active_participants,pix_active_participants:545,2026-04-13,exact_ispb,ispb=78907607,78907607,78907607000147,COOP SICREDI CENT SUL PR/SC/RJ,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:41255225,pix_active_participants,pix_active_participants:546,2026-04-13,exact_ispb,ispb=41255225,41255225,41255225000176,COOP SICREDI CENTRO PERNAMBUCANA,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:87067757,pix_active_participants,pix_active_participants:547,2026-04-13,exact_ispb,ispb=87067757,87067757,87067757000180,COOP SICREDI CENTRO SERRA,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:26408161,pix_active_participants,pix_active_participants:548,2026-04-13,exact_ispb,ispb=26408161,26408161,26408161000102,COOP SICREDI CENTRO-SUL MS/BA,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:06332931,pix_active_participants,pix_active_participants:549,2026-04-13,exact_ispb,ispb=06332931,06332931,06332931000173,COOP SICREDI CERRADO GO,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:89049738,pix_active_participants,pix_active_participants:550,2026-04-13,exact_ispb,ispb=89049738,89049738,89049738000157,COOP SICREDI CONFIANÇA,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:19962468,pix_active_participants,pix_active_participants:551,2026-04-13,exact_ispb,ispb=19962468,19962468,19962468000195,COOP SICREDI COOABCRED RS,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:08041950,pix_active_participants,pix_active_participants:552,2026-04-13,exact_ispb,ispb=08041950,08041950,08041950000176,COOP SICREDI COOPERJURIS,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:06078926,pix_active_participants,pix_active_participants:553,2026-04-13,exact_ispb,ispb=06078926,06078926,06078926000186,COOP SICREDI CREDENOREG,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:04886317,pix_active_participants,pix_active_participants:554,2026-04-13,exact_ispb,ispb=04886317,04886317,04886317000128,COOP SICREDI CREDJURIS,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:90729369,pix_active_participants,pix_active_participants:555,2026-04-13,exact_ispb,ispb=90729369,90729369,90729369000122,COOP SICREDI CULTURAS RS/MG,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:79342069,pix_active_participants,pix_active_participants:556,2026-04-13,exact_ispb,ispb=79342069,79342069,79342069000153,COOP SICREDI DEXIS,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:04525997,pix_active_participants,pix_active_participants:557,2026-04-13,exact_ispb,ispb=04525997,04525997,04525997000154,COOP SICREDI EDUCAÇÃO RS,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:07070495,pix_active_participants,pix_active_participants:558,2026-04-13,exact_ispb,ispb=07070495,07070495,07070495000174,COOP SICREDI EMPREENDEDORES,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:87733077,pix_active_participants,pix_active_participants:559,2026-04-13,exact_ispb,ispb=87733077,87733077,87733077000159,COOP SICREDI ESSÊNCIA,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:35571249,pix_active_participants,pix_active_participants:560,2026-04-13,exact_ispb,ispb=35571249,35571249,35571249000131,COOP SICREDI EVOLUÇÃO,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:41180092,pix_active_participants,pix_active_participants:561,2026-04-13,exact_ispb,ispb=41180092,41180092,41180092000116,COOP SICREDI EXPANSÃO,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:82527557,pix_active_participants,pix_active_participants:562,2026-04-13,exact_ispb,ispb=82527557,82527557,82527557000140,COOP SICREDI FRONTEIR PR/SC/SP,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:88471024,pix_active_participants,pix_active_participants:563,2026-04-13,exact_ispb,ispb=88471024,88471024,88471024000170,COOP SICREDI GERAÇÕES RS/MG,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:81115149,pix_active_participants,pix_active_participants:564,2026-04-13,exact_ispb,ispb=81115149,81115149,81115149000118,COOP SICREDI GRANDES LAGOS,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:37442605,pix_active_participants,pix_active_participants:565,2026-04-13,exact_ispb,ispb=37442605,37442605,37442605000142,COOP SICREDI GRANDES RIOS,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:89990501,pix_active_participants,pix_active_participants:566,2026-04-13,exact_ispb,ispb=89990501,89990501,89990501000176,COOP SICREDI IBIRAIARAS RS/MG,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:84974278,pix_active_participants,pix_active_participants:567,2026-04-13,exact_ispb,ispb=84974278,84974278,84974278000150,COOP SICREDI IGUAÇU PR/SC E REGIÃO METROP. DE CAMPINAS/SP,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:97489280,pix_active_participants,pix_active_participants:568,2026-04-13,exact_ispb,ispb=97489280,97489280,97489280000185,COOP SICREDI INTEGRAÇÃO BAHIA,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:26549311,pix_active_participants,pix_active_participants:569,2026-04-13,exact_ispb,ispb=26549311,26549311,26549311000106,COOP SICREDI INTEGRAÇÃO MT/AP/PA,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:81054686,pix_active_participants,pix_active_participants:570,2026-04-13,exact_ispb,ispb=81054686,81054686,81054686000103,COOP SICREDI INTEGRAÇÃO PR/SC,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:91159764,pix_active_participants,pix_active_participants:571,2026-04-13,exact_ispb,ispb=91159764,91159764,91159764000180,COOP SICREDI INTEGRAÇÃO RS/MG,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:90497256,pix_active_participants,pix_active_participants:572,2026-04-13,exact_ispb,ispb=90497256,90497256,90497256000149,COOP SICREDI INTERESTADOS,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:05545390,pix_active_participants,pix_active_participants:573,2026-04-13,exact_ispb,ispb=05545390,05545390,05545390000107,COOP SICREDI LENÇÓIS,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02924977,pix_active_participants,pix_active_participants:574,2026-04-13,exact_ispb,ispb=02924977,02924977,02924977000120,COOP SICREDI MEDICRED,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:73113243,pix_active_participants,pix_active_participants:575,2026-04-13,exact_ispb,ispb=73113243,73113243,73113243000100,COOP SICREDI MORADA DO SOL SP,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:03662047,pix_active_participants,pix_active_participants:576,2026-04-13,exact_ispb,ispb=03662047,03662047,03662047000109,COOP SICREDI MP,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:03065046,pix_active_participants,pix_active_participants:577,2026-04-13,exact_ispb,ispb=03065046,03065046,03065046000187,COOP SICREDI NOROESTE SP,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:83315408,pix_active_participants,pix_active_participants:578,2026-04-13,exact_ispb,ispb=83315408,83315408,83315408000180,COOP SICREDI NORTE,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02843443,pix_active_participants,pix_active_participants:579,2026-04-13,exact_ispb,ispb=02843443,02843443,02843443000170,COOP SICREDI NORTE SC,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:79063574,pix_active_participants,pix_active_participants:580,2026-04-13,exact_ispb,ispb=79063574,79063574,79063574000169,COOP SICREDI NORTE SUL,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:81192106,pix_active_participants,pix_active_participants:581,2026-04-13,exact_ispb,ispb=81192106,81192106,81192106000136,COOP SICREDI NOSSA TERRA PR/SP,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:07206072,pix_active_participants,pix_active_participants:582,2026-04-13,exact_ispb,ispb=07206072,07206072,07206072000139,COOP SICREDI NOVOS HORIZONTES PR/SP/RJ,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:92796564,pix_active_participants,pix_active_participants:583,2026-04-13,exact_ispb,ispb=92796564,92796564,92796564000109,COOP SICREDI ORIGENS RS,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:87853206,pix_active_participants,pix_active_participants:584,2026-04-13,exact_ispb,ispb=87853206,87853206,87853206000142,COOP SICREDI OURO BRANCO RS/MG,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:26529420,pix_active_participants,pix_active_participants:585,2026-04-13,exact_ispb,ispb=26529420,26529420,26529420000153,COOP SICREDI OURO VERDE MT,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:79086997,pix_active_participants,pix_active_participants:586,2026-04-13,exact_ispb,ispb=79086997,79086997,79086997000102,COOP SICREDI PARANAPANEMA SERRANA PR/SP/RJ,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:91586982,pix_active_participants,pix_active_participants:587,2026-04-13,exact_ispb,ispb=91586982,91586982,91586982000109,COOP SICREDI PIONEIRA RS,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:10736214,pix_active_participants,pix_active_participants:588,2026-04-13,exact_ispb,ispb=10736214,10736214,10736214000184,COOP SICREDI PLAN CENTRAL,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:77984870,pix_active_participants,pix_active_participants:589,2026-04-13,exact_ispb,ispb=77984870,77984870,77984870000177,COOP SICREDI PLANALT DAS ÁGUAS,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:88038260,pix_active_participants,pix_active_participants:590,2026-04-13,exact_ispb,ispb=88038260,88038260,88038260000105,COOP SICREDI PLANALTO RS/MG,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:76059997,pix_active_participants,pix_active_participants:591,2026-04-13,exact_ispb,ispb=76059997,76059997,76059997000117,COOP SICREDI PROGRESSO PR/SP,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:88099247,pix_active_participants,pix_active_participants:592,2026-04-13,exact_ispb,ispb=88099247,88099247,88099247000158,COOP SICREDI RAIZES RS/SC/MG,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:95594941,pix_active_participants,pix_active_participants:593,2026-04-13,exact_ispb,ispb=95594941,95594941,95594941000107,COOP SICREDI REG CENTRO RS/MG,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:89468565,pix_active_participants,pix_active_participants:594,2026-04-13,exact_ispb,ispb=89468565,89468565,89468565000101,COOP SICREDI REG PROD RS/SC/MG,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:89126130,pix_active_participants,pix_active_participants:595,2026-04-13,exact_ispb,ispb=89126130,89126130,89126130000189,COOP SICREDI REGIÃO DOS VALES,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:70038237,pix_active_participants,pix_active_participants:596,2026-04-13,exact_ispb,ispb=70038237,70038237,70038237000147,COOP SICREDI RIO GRANDE DO NORTE,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:81206039,pix_active_participants,pix_active_participants:597,2026-04-13,exact_ispb,ispb=81206039,81206039,81206039000161,COOP SICREDI RIO PARANÁ,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:72128440,pix_active_participants,pix_active_participants:598,2026-04-13,exact_ispb,ispb=72128440,72128440,72128440000130,COOP SICREDI RIO RJ,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:87510475,pix_active_participants,pix_active_participants:599,2026-04-13,exact_ispb,ispb=87510475,87510475,87510475000106,COOP SICREDI ROTA DAS TERRAS,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:87900411,pix_active_participants,pix_active_participants:600,2026-04-13,exact_ispb,ispb=87900411,87900411,87900411000111,COOP SICREDI SEMENTES DO SUL,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02923389,pix_active_participants,pix_active_participants:601,2026-04-13,exact_ispb,ispb=02923389,02923389,02923389000172,COOP SICREDI SERIGY SE/BA,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:90608712,pix_active_participants,pix_active_participants:602,2026-04-13,exact_ispb,ispb=90608712,90608712,90608712000180,COOP SICREDI SERRANA RS,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:82065285,pix_active_participants,pix_active_participants:603,2026-04-13,exact_ispb,ispb=82065285,82065285,82065285000103,COOP SICREDI SOMA,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:32995755,pix_active_participants,pix_active_participants:604,2026-04-13,exact_ispb,ispb=32995755,32995755,32995755000160,COOP SICREDI SUDOESTE MT/PA,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:26191078,pix_active_participants,pix_active_participants:605,2026-04-13,exact_ispb,ispb=26191078,26191078,26191078000124,COOP SICREDI SUL DO MARANHÃO,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:87784088,pix_active_participants,pix_active_participants:606,2026-04-13,exact_ispb,ispb=87784088,87784088,87784088000168,COOP SICREDI SUL MINAS RS/MG,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:03793242,pix_active_participants,pix_active_participants:607,2026-04-13,exact_ispb,ispb=03793242,03793242,03793242000178,COOP SICREDI SUL SC,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:03212823,pix_active_participants,pix_active_participants:608,2026-04-13,exact_ispb,ispb=03212823,03212823,03212823000179,COOP SICREDI TRADIÇÃO RS,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:24654881,pix_active_participants,pix_active_participants:609,2026-04-13,exact_ispb,ispb=24654881,24654881,24654881000122,COOP SICREDI UNIÃO MS/TO E OESTE DA BA,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:88894548,pix_active_participants,pix_active_participants:610,2026-04-13,exact_ispb,ispb=88894548,88894548,88894548000173,COOP SICREDI UNIÃO RS,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:87780268,pix_active_participants,pix_active_participants:611,2026-04-13,exact_ispb,ispb=87780268,87780268,87780268000171,COOP SICREDI UNIESTADOS,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:70431630,pix_active_participants,pix_active_participants:612,2026-04-13,exact_ispb,ispb=70431630,70431630,70431630000104,COOP SICREDI UNIVALES MT/RO,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:81099491,pix_active_participants,pix_active_participants:613,2026-04-13,exact_ispb,ispb=81099491,81099491,81099491000171,COOP SICREDI VALE DO PIQUIRI,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:95424891,pix_active_participants,pix_active_participants:614,2026-04-13,exact_ispb,ispb=95424891,95424891,95424891000110,COOP SICREDI VALE DO RIO PARDO,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:04237413,pix_active_participants,pix_active_participants:615,2026-04-13,exact_ispb,ispb=04237413,04237413,04237413000145,COOP SICREDI VALE DO SÃO FRANCISCO PE,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260413.csv,2026-04-13,2026-04-13,1.0.0
